"sigma1","iota1","sigma2","iota2","sigma3","iota3"
0.39,0.32,0.710884572681199,0.494737205583712,0.399115427318801,0.685262794416288
0.4,0.32,0.705884572681199,0.503397459621556,0.394115427318801,0.676602540378444
0.41,0.32,0.700884572681199,0.512057713659401,0.389115427318801,0.667942286340599
0.42,0.32,0.695884572681199,0.520717967697245,0.384115427318801,0.659282032302755
0.43,0.32,0.690884572681199,0.529378221735089,0.379115427318801,0.650621778264911
0.44,0.32,0.685884572681199,0.538038475772934,0.374115427318801,0.641961524227066
0.45,0.32,0.680884572681199,0.546698729810778,0.369115427318801,0.633301270189222
0.46,0.32,0.675884572681199,0.555358983848622,0.364115427318801,0.624641016151378
0.47,0.32,0.670884572681199,0.564019237886467,0.359115427318801,0.615980762113533
0.48,0.32,0.665884572681199,0.572679491924311,0.354115427318801,0.607320508075689
0.49,0.32,0.660884572681199,0.581339745962156,0.349115427318801,0.598660254037844
0.5,0.32,0.655884572681199,0.59,0.344115427318801,0.59
0.51,0.32,0.650884572681199,0.598660254037844,0.339115427318801,0.581339745962156
0.52,0.32,0.645884572681199,0.607320508075689,0.334115427318801,0.572679491924311
0.53,0.32,0.640884572681199,0.615980762113533,0.329115427318801,0.564019237886467
0.54,0.32,0.635884572681199,0.624641016151378,0.324115427318801,0.555358983848622
0.55,0.32,0.630884572681199,0.633301270189222,0.319115427318801,0.546698729810778
0.56,0.32,0.625884572681199,0.641961524227066,0.314115427318801,0.538038475772934
0.57,0.32,0.620884572681199,0.650621778264911,0.309115427318801,0.529378221735089
0.58,0.32,0.615884572681199,0.659282032302755,0.304115427318801,0.520717967697245
0.59,0.32,0.610884572681199,0.667942286340599,0.299115427318801,0.512057713659401
0.6,0.32,0.605884572681199,0.676602540378444,0.294115427318801,0.503397459621556
0.61,0.32,0.600884572681199,0.685262794416288,0.289115427318801,0.494737205583712
0.62,0.32,0.595884572681199,0.693923048454133,0.284115427318801,0.486076951545867
0.63,0.32,0.590884572681199,0.702583302491977,0.279115427318801,0.477416697508023
0.64,0.32,0.585884572681199,0.711243556529821,0.274115427318801,0.468756443470179
0.65,0.32,0.580884572681199,0.719903810567666,0.269115427318801,0.460096189432334
0.66,0.32,0.575884572681199,0.72856406460551,0.264115427318801,0.45143593539449
0.67,0.32,0.570884572681199,0.737224318643355,0.259115427318801,0.442775681356645
0.68,0.32,0.565884572681199,0.745884572681199,0.254115427318801,0.434115427318801
0.69,0.32,0.560884572681199,0.754544826719043,0.249115427318801,0.425455173280957
0.7,0.32,0.555884572681199,0.763205080756888,0.244115427318801,0.416794919243112
0.71,0.32,0.550884572681199,0.771865334794732,0.239115427318801,0.408134665205268
0.72,0.32,0.545884572681199,0.780525588832577,0.234115427318801,0.399474411167424
0.73,0.32,0.540884572681199,0.789185842870421,0.229115427318801,0.390814157129579
0.74,0.32,0.535884572681199,0.797846096908265,0.224115427318801,0.382153903091735
0.75,0.32,0.530884572681199,0.80650635094611,0.219115427318801,0.37349364905389
0.76,0.32,0.525884572681199,0.815166604983954,0.214115427318801,0.364833395016046
0.77,0.32,0.520884572681199,0.823826859021798,0.209115427318801,0.356173140978202
0.78,0.32,0.515884572681199,0.832487113059643,0.204115427318801,0.347512886940357
0.79,0.32,0.510884572681199,0.841147367097487,0.199115427318801,0.338852632902513
0.8,0.32,0.505884572681199,0.849807621135332,0.194115427318801,0.330192378864668
0.81,0.32,0.500884572681199,0.858467875173176,0.189115427318801,0.321532124826824
0.82,0.32,0.495884572681199,0.86712812921102,0.184115427318801,0.31287187078898
0.83,0.32,0.490884572681199,0.875788383248865,0.179115427318801,0.304211616751135
0.84,0.32,0.485884572681199,0.884448637286709,0.174115427318801,0.295551362713291
0.85,0.32,0.480884572681199,0.893108891324554,0.169115427318801,0.286891108675447
0.86,0.32,0.475884572681199,0.901769145362398,0.164115427318801,0.278230854637602
0.87,0.32,0.470884572681199,0.910429399400242,0.159115427318801,0.269570600599758
0.88,0.32,0.465884572681199,0.919089653438087,0.154115427318801,0.260910346561913
0.89,0.32,0.460884572681199,0.927749907475931,0.149115427318801,0.252250092524069
0.9,0.32,0.455884572681199,0.936410161513775,0.144115427318801,0.243589838486225
0.91,0.32,0.450884572681199,0.94507041555162,0.139115427318801,0.23492958444838
0.92,0.32,0.445884572681199,0.953730669589464,0.134115427318801,0.226269330410536
0.93,0.32,0.440884572681199,0.962390923627309,0.129115427318801,0.217609076372691
0.94,0.32,0.435884572681199,0.971051177665153,0.124115427318801,0.208948822334847
0.95,0.32,0.430884572681199,0.979711431702997,0.119115427318801,0.200288568297003
0.96,0.32,0.425884572681199,0.988371685740842,0.114115427318801,0.191628314259158
0.97,0.32,0.420884572681199,0.997031939778686,0.109115427318801,0.182968060221314
0.03,0.33,0.882224318643354,0.177968060221314,0.587775681356645,0.992031939778686
0.04,0.33,0.877224318643355,0.186628314259158,0.582775681356645,0.983371685740842
0.05,0.33,0.872224318643355,0.195288568297003,0.577775681356645,0.974711431702997
0.06,0.33,0.867224318643355,0.203948822334847,0.572775681356645,0.966051177665153
0.07,0.33,0.862224318643355,0.212609076372691,0.567775681356645,0.957390923627309
0.08,0.33,0.857224318643355,0.221269330410536,0.562775681356645,0.948730669589464
0.09,0.33,0.852224318643355,0.22992958444838,0.557775681356645,0.94007041555162
0.1,0.33,0.847224318643355,0.238589838486225,0.552775681356645,0.931410161513775
0.11,0.33,0.842224318643355,0.247250092524069,0.547775681356645,0.922749907475931
0.12,0.33,0.837224318643355,0.255910346561913,0.542775681356645,0.914089653438087
0.13,0.33,0.832224318643355,0.264570600599758,0.537775681356645,0.905429399400242
0.14,0.33,0.827224318643355,0.273230854637602,0.532775681356645,0.896769145362398
0.15,0.33,0.822224318643355,0.281891108675447,0.527775681356645,0.888108891324554
0.16,0.33,0.817224318643355,0.290551362713291,0.522775681356645,0.879448637286709
0.17,0.33,0.812224318643355,0.299211616751135,0.517775681356645,0.870788383248865
0.18,0.33,0.807224318643355,0.30787187078898,0.512775681356645,0.86212812921102
0.19,0.33,0.802224318643355,0.316532124826824,0.507775681356645,0.853467875173176
0.2,0.33,0.797224318643355,0.325192378864668,0.502775681356645,0.844807621135332
0.21,0.33,0.792224318643355,0.333852632902513,0.497775681356645,0.836147367097487
0.22,0.33,0.787224318643355,0.342512886940357,0.492775681356645,0.827487113059643
0.23,0.33,0.782224318643355,0.351173140978202,0.487775681356645,0.818826859021798
0.24,0.33,0.777224318643355,0.359833395016046,0.482775681356645,0.810166604983954
0.25,0.33,0.772224318643355,0.36849364905389,0.477775681356645,0.80150635094611
0.26,0.33,0.767224318643354,0.377153903091735,0.472775681356645,0.792846096908265
0.27,0.33,0.762224318643355,0.385814157129579,0.467775681356645,0.784185842870421
0.28,0.33,0.757224318643354,0.394474411167424,0.462775681356645,0.775525588832576
0.29,0.33,0.752224318643355,0.403134665205268,0.457775681356645,0.766865334794732
0.3,0.33,0.747224318643355,0.411794919243112,0.452775681356645,0.758205080756888
0.31,0.33,0.742224318643355,0.420455173280957,0.447775681356645,0.749544826719043
0.32,0.33,0.737224318643355,0.429115427318801,0.442775681356645,0.740884572681199
0.33,0.33,0.732224318643355,0.437775681356645,0.437775681356645,0.732224318643355
0.34,0.33,0.727224318643355,0.44643593539449,0.432775681356645,0.72356406460551
0.35,0.33,0.722224318643355,0.455096189432334,0.427775681356645,0.714903810567666
0.36,0.33,0.717224318643355,0.463756443470179,0.422775681356645,0.706243556529821
0.37,0.33,0.712224318643355,0.472416697508023,0.417775681356645,0.697583302491977
0.38,0.33,0.707224318643355,0.481076951545867,0.412775681356645,0.688923048454133
0.39,0.33,0.702224318643355,0.489737205583712,0.407775681356645,0.680262794416288
0.4,0.33,0.697224318643355,0.498397459621556,0.402775681356645,0.671602540378444
0.41,0.33,0.692224318643355,0.507057713659401,0.397775681356645,0.662942286340599
0.42,0.33,0.687224318643355,0.515717967697245,0.392775681356645,0.654282032302755
0.43,0.33,0.682224318643355,0.524378221735089,0.387775681356645,0.645621778264911
0.44,0.33,0.677224318643355,0.533038475772934,0.382775681356645,0.636961524227066
0.45,0.33,0.672224318643355,0.541698729810778,0.377775681356645,0.628301270189222
0.46,0.33,0.667224318643355,0.550358983848622,0.372775681356645,0.619641016151377
0.47,0.33,0.662224318643355,0.559019237886467,0.367775681356645,0.610980762113533
0.48,0.33,0.657224318643355,0.567679491924311,0.362775681356645,0.602320508075689
0.49,0.33,0.652224318643355,0.576339745962156,0.357775681356645,0.593660254037844
0.5,0.33,0.647224318643355,0.585,0.352775681356645,0.585
0.51,0.33,0.642224318643354,0.593660254037844,0.347775681356645,0.576339745962156
0.52,0.33,0.637224318643355,0.602320508075689,0.342775681356645,0.567679491924311
0.53,0.33,0.632224318643354,0.610980762113533,0.337775681356645,0.559019237886467
0.54,0.33,0.627224318643355,0.619641016151378,0.332775681356645,0.550358983848622
0.55,0.33,0.622224318643354,0.628301270189222,0.327775681356645,0.541698729810778
0.56,0.33,0.617224318643355,0.636961524227066,0.322775681356645,0.533038475772934
0.57,0.33,0.612224318643354,0.645621778264911,0.317775681356645,0.524378221735089
0.58,0.33,0.607224318643355,0.654282032302755,0.312775681356645,0.515717967697245
0.59,0.33,0.602224318643355,0.662942286340599,0.307775681356645,0.507057713659401
0.6,0.33,0.597224318643355,0.671602540378444,0.302775681356645,0.498397459621556
0.61,0.33,0.592224318643355,0.680262794416288,0.297775681356645,0.489737205583712
0.62,0.33,0.587224318643355,0.688923048454133,0.292775681356645,0.481076951545867
0.63,0.33,0.582224318643355,0.697583302491977,0.287775681356645,0.472416697508023
0.64,0.33,0.577224318643355,0.706243556529821,0.282775681356645,0.463756443470179
0.65,0.33,0.572224318643355,0.714903810567666,0.277775681356645,0.455096189432334
0.66,0.33,0.567224318643355,0.72356406460551,0.272775681356645,0.44643593539449
0.67,0.33,0.562224318643355,0.732224318643355,0.267775681356645,0.437775681356645
0.68,0.33,0.557224318643355,0.740884572681199,0.262775681356645,0.429115427318801
0.69,0.33,0.552224318643355,0.749544826719043,0.257775681356645,0.420455173280957
0.7,0.33,0.547224318643355,0.758205080756888,0.252775681356645,0.411794919243112
0.71,0.33,0.542224318643355,0.766865334794732,0.247775681356645,0.403134665205268
0.72,0.33,0.537224318643355,0.775525588832576,0.242775681356645,0.394474411167424
0.73,0.33,0.532224318643355,0.784185842870421,0.237775681356645,0.385814157129579
0.74,0.33,0.527224318643355,0.792846096908265,0.232775681356645,0.377153903091735
0.75,0.33,0.522224318643355,0.80150635094611,0.227775681356645,0.36849364905389
0.76,0.33,0.517224318643354,0.810166604983954,0.222775681356645,0.359833395016046
0.77,0.33,0.512224318643355,0.818826859021798,0.217775681356645,0.351173140978202
0.78,0.33,0.507224318643354,0.827487113059643,0.212775681356645,0.342512886940357
0.79,0.33,0.502224318643355,0.836147367097487,0.207775681356645,0.333852632902513
0.8,0.33,0.497224318643355,0.844807621135332,0.202775681356645,0.325192378864668
0.81,0.33,0.492224318643355,0.853467875173176,0.197775681356645,0.316532124826824
0.82,0.33,0.487224318643355,0.86212812921102,0.192775681356645,0.30787187078898
0.83,0.33,0.482224318643355,0.870788383248865,0.187775681356645,0.299211616751135
0.84,0.33,0.477224318643355,0.879448637286709,0.182775681356645,0.290551362713291
0.85,0.33,0.472224318643355,0.888108891324554,0.177775681356645,0.281891108675447
0.86,0.33,0.467224318643355,0.896769145362398,0.172775681356645,0.273230854637602
0.87,0.33,0.462224318643355,0.905429399400242,0.167775681356645,0.264570600599758
0.88,0.33,0.457224318643355,0.914089653438087,0.162775681356645,0.255910346561913
0.89,0.33,0.452224318643355,0.922749907475931,0.157775681356645,0.247250092524069
0.9,0.33,0.447224318643355,0.931410161513775,0.152775681356645,0.238589838486225
0.91,0.33,0.442224318643355,0.94007041555162,0.147775681356645,0.22992958444838
0.92,0.33,0.437224318643355,0.948730669589464,0.142775681356645,0.221269330410536
0.93,0.33,0.432224318643355,0.957390923627309,0.137775681356645,0.212609076372691
0.94,0.33,0.427224318643355,0.966051177665153,0.132775681356645,0.203948822334847
0.95,0.33,0.422224318643355,0.974711431702997,0.127775681356645,0.195288568297003
0.96,0.33,0.417224318643355,0.983371685740842,0.122775681356645,0.186628314259158
0.97,0.33,0.412224318643355,0.992031939778686,0.117775681356645,0.177968060221314
0.02,0.34,0.87856406460551,0.16430780618347,0.60143593539449,0.995692193816531
0.03,0.34,0.87356406460551,0.172968060221314,0.59643593539449,0.987031939778686
0.04,0.34,0.86856406460551,0.181628314259158,0.59143593539449,0.978371685740842
0.05,0.34,0.86356406460551,0.190288568297003,0.58643593539449,0.969711431702997
0.06,0.34,0.85856406460551,0.198948822334847,0.58143593539449,0.961051177665153
0.07,0.34,0.85356406460551,0.207609076372691,0.57643593539449,0.952390923627309
0.08,0.34,0.84856406460551,0.216269330410536,0.57143593539449,0.943730669589464
0.09,0.34,0.84356406460551,0.22492958444838,0.56643593539449,0.93507041555162
0.1,0.34,0.83856406460551,0.233589838486224,0.56143593539449,0.926410161513775
0.11,0.34,0.83356406460551,0.242250092524069,0.55643593539449,0.917749907475931
0.12,0.34,0.82856406460551,0.250910346561913,0.55143593539449,0.909089653438087
0.13,0.34,0.82356406460551,0.259570600599758,0.54643593539449,0.900429399400242
0.14,0.34,0.81856406460551,0.268230854637602,0.54143593539449,0.891769145362398
0.15,0.34,0.81356406460551,0.276891108675447,0.53643593539449,0.883108891324554
0.16,0.34,0.80856406460551,0.285551362713291,0.53143593539449,0.874448637286709
0.17,0.34,0.80356406460551,0.294211616751135,0.52643593539449,0.865788383248865
0.18,0.34,0.79856406460551,0.30287187078898,0.52143593539449,0.85712812921102
0.19,0.34,0.79356406460551,0.311532124826824,0.51643593539449,0.848467875173176
0.2,0.34,0.78856406460551,0.320192378864668,0.51143593539449,0.839807621135332
0.21,0.34,0.78356406460551,0.328852632902513,0.50643593539449,0.831147367097487
0.22,0.34,0.77856406460551,0.337512886940357,0.50143593539449,0.822487113059643
0.23,0.34,0.77356406460551,0.346173140978202,0.49643593539449,0.813826859021798
0.24,0.34,0.76856406460551,0.354833395016046,0.49143593539449,0.805166604983954
0.25,0.34,0.76356406460551,0.36349364905389,0.48643593539449,0.79650635094611
0.26,0.34,0.75856406460551,0.372153903091735,0.48143593539449,0.787846096908265
0.27,0.34,0.75356406460551,0.380814157129579,0.47643593539449,0.779185842870421
0.28,0.34,0.74856406460551,0.389474411167424,0.47143593539449,0.770525588832576
0.29,0.34,0.74356406460551,0.398134665205268,0.46643593539449,0.761865334794732
0.3,0.34,0.73856406460551,0.406794919243112,0.46143593539449,0.753205080756888
0.31,0.34,0.73356406460551,0.415455173280957,0.45643593539449,0.744544826719043
0.32,0.34,0.72856406460551,0.424115427318801,0.45143593539449,0.735884572681199
0.33,0.34,0.72356406460551,0.432775681356645,0.44643593539449,0.727224318643355
0.34,0.34,0.71856406460551,0.44143593539449,0.44143593539449,0.71856406460551
0.35,0.34,0.71356406460551,0.450096189432334,0.43643593539449,0.709903810567666
0.36,0.34,0.70856406460551,0.458756443470179,0.43143593539449,0.701243556529821
0.37,0.34,0.70356406460551,0.467416697508023,0.42643593539449,0.692583302491977
0.38,0.34,0.69856406460551,0.476076951545867,0.42143593539449,0.683923048454133
0.39,0.34,0.69356406460551,0.484737205583712,0.41643593539449,0.675262794416288
0.4,0.34,0.68856406460551,0.493397459621556,0.41143593539449,0.666602540378444
0.41,0.34,0.68356406460551,0.502057713659401,0.40643593539449,0.657942286340599
0.42,0.34,0.67856406460551,0.510717967697245,0.40143593539449,0.649282032302755
0.43,0.34,0.67356406460551,0.519378221735089,0.39643593539449,0.640621778264911
0.44,0.34,0.66856406460551,0.528038475772934,0.39143593539449,0.631961524227066
0.45,0.34,0.66356406460551,0.536698729810778,0.38643593539449,0.623301270189222
0.46,0.34,0.65856406460551,0.545358983848622,0.38143593539449,0.614641016151378
